exp,meta_round_id,agent_id,backend,model,temperature,survival_days,death_day,death_count,mortality_rate,final_status,status_alive,final_hp,final_budget,total_bid,avg_bid,bid_variance,max_bid,min_bid,error_count,compile_success,runtime_success,strategy_complexity
exp_014,1,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,255.98,25.598,1008.3336359999998,68.6,0.0,0,1.0,1.0,637.0
exp_014,1,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,9.0,169.0,958.0,95.8,490.76,134.0,41.0,0,1.0,1.0,475.0
exp_014,1,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,573.3846153846155,1031.8461538461538,103.18461538461538,156.80970414201184,135.0,91.0,0,1.0,1.0,347.0
exp_014,1,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_014,1,Eric,deepseek,deepseek-v4-flash,0.6,4,5,1.0,100.0,dead,0.0,0.0,0.0,333.55,33.355000000000004,1204.911225,91.0,0.0,0,1.0,1.0,181.0
exp_014,2,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,9.0,87.0,1256.5,125.65,840.09,162.25,70.0,0,1.0,1.0,729.0
exp_014,2,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,281.02500000000003,28.102500000000003,1348.1009212500003,86.355,0.0,0,1.0,1.0,412.0
exp_014,2,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,656.25,1404.75,140.475,444.655625,164.25,82.5,0,1.0,1.0,506.0
exp_014,2,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,10.0,600.0,462.2874166666667,46.228741666666664,922.8500422506248,131.41666666666666,5.0,0,1.0,1.0,180.0
exp_014,2,Eric,deepseek,deepseek-v4-flash,0.6,6,7,1.0,100.0,dead,0.0,-2.0,0.0,694.0,69.4,3244.04,133.0,0.0,0,1.0,1.0,190.0
exp_014,3,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,294.0,29.4,1571.24,96.0,0.0,0,1.0,1.0,593.0
exp_014,3,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,489.0
exp_014,3,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,844.66,1194.673,119.4673,443.5577796100001,137.3,60.0,0,1.0,1.0,358.0
exp_014,3,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_014,3,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,358.897,1293.103,129.3103,28.479372810000044,139.3,126.0,0,1.0,1.0,246.0
exp_014,4,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,10.0,0.0,875.0,87.5,2756.25,140.0,35.0,0,1.0,1.0,464.0
exp_014,4,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,237.55725,23.755725,933.8185768556251,77.76,0.0,0,1.0,1.0,576.0
exp_014,4,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,810.0,1380.0,138.0,0.0,138.0,138.0,0,1.0,1.0,266.0
exp_014,4,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
