model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,6.9,2.2,302.89373005258597,693.6170664231953,69.36170664231953,1298.755355573212,106.1395,8.844,0.0,1.0,1.0,209.6,0.4,6.0,60.0
gemini-2.5-flash,gemini,10,1,1,10,10.0,9.3,704.69751784512,1373.7481104953765,137.37481104953764,8068.995000713723,244.67652135488,101.78227375,0.0,1.0,1.0,370.4,1.0,0.0,0.0
gemini-3.1-flash-lite,gemini,10,1,1,10,5.6,1.9,35.948935728125,393.41222654375,39.341222654375,482.1993796678813,55.44315400000001,10.8,2.0,0.5,1.0,82.3,0.3,7.0,70.0
gpt-5.4,openai,10,1,1,10,8.8,5.4,68.60793075199999,924.9475714702223,92.49475714702223,1669.6785862666395,148.210888448,39.230000000000004,0.0,1.0,1.0,620.0,0.7,3.0,30.0
gpt-5.4-nano,openai,10,1,1,10,6.5,2.6,124.55060393677999,660.3567629240949,66.0356762924095,1269.198699851303,114.87640175487999,19.616375625,0.1,1.0,0.9,472.4,0.4,6.0,60.0
