exp,meta_round_id,agent_id,backend,model,temperature,survival_days,death_day,death_count,mortality_rate,final_status,status_alive,final_hp,final_budget,total_bid,avg_bid,bid_variance,max_bid,min_bid,error_count,compile_success,runtime_success,strategy_complexity
exp_106,1,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,9.0,194.50499999999994,999.8072222222223,99.98072222222223,926.5251148623462,147.16500000000002,48.0,0,1.0,1.0,600.0
exp_106,1,Bob,openai,gpt-5.4-nano,0.6,7,8,1.0,100.0,dead,0.0,0.0,0.0,466.074,46.6074,777.40119684,81.09,0.0,0,1.0,1.0,319.0
exp_106,1,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,915.5050000000001,1050.7080277777777,105.07080277777777,741.9164822648847,148.16500000000002,75.0,0,1.0,1.0,403.0
exp_106,1,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_106,1,Eric,deepseek,deepseek-v4-flash,0.6,7,8,1.0,100.0,dead,0.0,0.0,0.0,635.145,63.5145,1407.7387288124999,123.165,0.0,0,1.0,1.0,164.0
exp_106,2,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,371.78,37.178,2223.114916,106.2,0.0,0,1.0,1.0,719.0
exp_106,2,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,7.0,344.578291875,1031.73733084375,103.173733084375,443.6611546165968,130.5,49.2,0,1.0,1.0,416.0
exp_106,2,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,0.0,2020.4886786671875,202.04886786671875,77344.65115480724,1036.0,98.4477375,0,1.0,1.0,423.0
exp_106,2,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,10.0,149.13437728125007,958.2612454375,95.82612454375,1095.571462352457,120.64999999999999,0.0,0,1.0,1.0,158.0
exp_106,2,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,6.0,949.4873005258594,959.1756642319532,95.91756642319532,1318.13683391962,123.13000000000001,1.0,0,1.0,1.0,239.0
exp_106,3,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,10.0,0.0,1000.48,100.048,1734.985456,153.0,42.0,0,1.0,1.0,668.0
exp_106,3,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,285.3,28.53,1221.4881,72.0,0.0,0,1.0,1.0,404.0
exp_106,3,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,809.5,1343.0,134.3,152.16,150.0,112.5,0,1.0,1.0,341.0
exp_106,3,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_106,3,Eric,deepseek,deepseek-v4-flash,0.6,5,6,1.0,100.0,dead,0.0,0.0,0.0,532.76,53.275999999999996,2238.965584,126.0,0.0,0,1.0,1.0,319.0
exp_106,4,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,9.0,223.5,823.5,82.35,1228.5525,135.5,42.0,0,1.0,1.0,455.0
exp_106,4,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,8.0,460.97999999999996,993.6500000000001,99.36500000000001,758.0729450000001,124.66000000000001,47.25,0,1.0,1.0,562.0
exp_106,4,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,897.0,1135.5,113.55,644.8725,136.5,75.0,0,1.0,1.0,428.0
exp_106,4,David,gemini,gemini-3.1-flash-lite,0.6,7,8,1.0,100.0,dead,0.0,0.0,0.0,431.0,43.1,937.49,81.0,0.0,0,1.0,1.0,179.0
exp_106,4,Eric,deepseek,deepseek-v4-flash,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,60.0,6.0,54.0,15.0,0.0,0,1.0,1.0,8.0
exp_106,5,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,10.0,0.0,952.0,95.2,2007.04,140.0,50.4,0,1.0,1.0,584.0
exp_106,5,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,225.50000000000003,22.550000000000004,819.4725000000001,77.0,0.0,0,1.0,1.0,511.0
exp_106,5,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,799.425,1347.45,134.745,43.25535000000007,142.8,129.375,0,1.0,1.0,403.0
exp_106,5,David,gemini,gemini-3.1-flash-lite,0.6,4,5,1.0,100.0,dead,0.0,0.0,0.0,375.0,37.5,1406.25,75.0,0.0,0,1.0,1.0,168.0
exp_106,5,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,687.9499999999999,951.49,95.149,1028.621509,119.0,1.44,0,1.0,1.0,313.0
exp_106,6,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,3.0,252.07430752,1093.92569248,109.392569248,864.9652260424493,165.34388447999999,58.0,0,1.0,1.0,671.0
exp_106,6,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,10.0,41.34774749280001,1263.4363833972,126.34363833972,1046.656002107049,182.89651754879998,55.75775625,0,1.0,1.0,449.0
exp_106,6,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,810.0216744511999,1423.2479025088,142.32479025088,598.0353041482333,184.89651754879998,97.5,0,1.0,1.0,264.0
exp_106,6,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_106,6,Eric,deepseek,deepseek-v4-flash,0.6,6,7,1.0,100.0,dead,0.0,0.0,0.0,763.0,76.3,2523.01,119.0,0.0,0,1.0,1.0,295.0
exp_106,7,Alex,openai,gpt-5.4,0.6,9,10,1.0,100.0,dead,0.0,0.0,0.0,1189.8628,118.98628000000001,857.4561537616,155.9,43.4,0,1.0,1.0,602.0
exp_106,7,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,288.25,28.825,1983.050625,112.0,0.0,1,1.0,0.0,438.0
exp_106,7,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,560.523504,1291.166496,129.11664960000002,289.1240399168614,156.903696,105.0,0,1.0,1.0,382.0
