model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,6.3,2.0,230.80596875,563.5806876451982,56.358068764519814,1564.1374967403192,96.894225,7.1,0.5,1.0,0.8,196.4,0.3,7.0,70.0
gemini-2.5-flash,gemini,10,1,1,10,9.4,8.1,650.6874557233925,1183.3705510684013,118.33705510684013,1052.31548603068,160.55951219512195,83.55,0.0,1.0,1.0,381.8,0.9,1.0,10.0
gemini-3.1-flash-lite,gemini,10,1,1,10,6.2,2.1,146.5885,399.1486034375,39.91486034375,1192.3659026239222,88.0151875,3.4,0.8,0.8,1.0,133.8,0.4,6.0,60.0
gpt-5.4,openai,10,1,1,10,9.3,5.9,94.90930030487804,1012.6537423100865,101.26537423100864,1610.9472444547885,152.11451219512196,38.72,0.0,1.0,1.0,621.8,0.8,2.0,20.0
gpt-5.4-nano,openai,10,1,1,10,5.0,0.7,40.4304159375,472.46312132249994,47.24631213225,1495.2523817497781,103.89493999999999,5.85,0.4,1.0,0.9,499.4,0.2,8.0,80.0
