model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,7.0,4.3,313.1625,695.2715000000001,69.52714999999999,1188.624968525,103.2855,41.7,0.4,0.9,1.0,181.7,0.5,5.0,50.0
gemini-2.5-flash,gemini,10,1,1,10,8.3,5.6,526.9369469999999,991.636914,99.16369139999999,804.6966258942905,123.356853,69.0,0.4,1.0,0.9,348.6,0.7,3.0,30.0
gemini-3.1-flash-lite,gemini,10,1,1,10,6.0,2.0,64.77000000000001,424.55163614,42.455163614,723.5245274971596,76.07104749999999,9.75,1.2,0.7,1.0,106.0,0.3,7.0,70.0
gpt-5.4,openai,10,1,1,10,7.9,4.4,124.83261049891226,756.2796794965574,75.62796794965574,1110.828002458015,120.84474,34.311,0.0,1.0,1.0,593.0,0.7,3.0,30.0
gpt-5.4-nano,openai,10,1,1,10,5.4,0.8,41.58291463649944,485.79656053447013,48.57965605344702,1102.3389075719556,96.26990957749999,11.627012301087749,0.0,1.0,1.0,453.2,0.2,8.0,80.0
