model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,5.8,1.9,240.5,443.262,44.3262,460.2152548,74.546,25.9,0.8,0.9,0.9,184.2,0.3,7.0,70.0
gemini-2.5-flash,gemini,10,1,1,10,10.0,9.0,670.839,1198.5658272,119.85658272,255.4819404498499,133.49,105.955,0.0,1.0,1.0,333.1,1.0,0.0,0.0
gemini-3.1-flash-lite,gemini,10,1,1,10,4.0,-1.0,42.8,172.60999999999999,17.261000000000003,371.060765,27.939999999999998,7.2,2.8,0.3,1.0,53.4,0.1,9.0,90.0
gpt-5.4,openai,10,1,1,10,7.4,3.8,71.09905479999999,726.2687052,72.62687052,1172.4377700434452,109.71700000000001,27.55,0.4,1.0,0.9,601.3,0.6,4.0,40.0
gpt-5.4-nano,openai,10,1,1,10,6.2,1.3,137.8282548,512.383661008,51.2383661008,1027.5376696529393,93.577,13.2375,0.5,1.0,0.8,433.2,0.3,7.0,70.0
