model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,8.9,6.8,493.7255666666667,1013.741643356009,101.37416433560091,1212.2606268273496,132.88233333333332,47.65,0.0,1.0,1.0,189.9,0.8,2.0,20.0
gemini-2.5-flash,gemini,10,1,1,10,8.8,6.9,538.6410330076272,1156.7337169923726,115.67337169923726,4824.180557865173,204.12233333333333,65.16499999999999,0.4,1.0,0.9,347.4,0.8,2.0,20.0
gemini-3.1-flash-lite,gemini,10,1,1,10,5.4,1.1,107.24598994047619,324.62782674957487,32.46278267495749,320.16029820315333,48.68382916666667,14.164281249999998,2.4,0.4,1.0,74.2,0.3,7.0,70.0
gpt-5.4,openai,10,1,1,10,8.4,4.9,90.208125,898.8913049999999,89.8891305,1626.1843992083661,143.73487500000002,41.3487375,0.0,1.0,1.0,588.3,0.7,3.0,30.0
gpt-5.4-nano,openai,10,1,1,10,6.3,0.9,126.05699062500003,546.4821011634615,54.64821011634615,1120.4870691467916,98.78889337500001,14.24053125,0.4,1.0,0.9,455.6,0.3,7.0,70.0
