model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,5.4,0.6,95.5,605.66875,60.566875,1829.0992736453125,110.33099999999999,10.1,0.4,1.0,0.9,227.4,0.2,8.0,80.0
gemini-2.5-flash,gemini,10,1,1,10,9.6,8.5,510.86842421874996,1345.2409722612501,134.524097226125,1414.2090783759663,174.25796640625,93.65,0.0,1.0,1.0,391.8,0.9,1.0,10.0
gemini-3.1-flash-lite,gemini,10,1,1,10,5.8,1.5,130.4121723408333,545.602475125,54.5602475125,1201.278833950972,107.49373541666667,20.06,0.4,0.9,1.0,148.2,0.4,6.0,60.0
gpt-5.4,openai,10,1,1,10,7.9,4.3,105.54225,869.495725,86.9495725,2106.8186582153126,152.193075,33.137,0.0,1.0,1.0,645.4,0.7,3.0,30.0
gpt-5.4-nano,openai,10,1,1,10,6.2,2.0,59.48925406666666,656.9955304958333,65.69955304958333,1433.2938703987963,114.44695265625,16.34175,0.0,1.0,1.0,440.1,0.3,7.0,70.0
