model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,5.6,1.9,49.696875,632.515625,63.2515625,1687.5740028515625,119.0,14.7,0.0,1.0,1.0,193.7,0.3,7.0,70.0
gemini-2.5-flash,gemini,10,1,1,10,9.6,8.7,439.56173416073125,1338.0803365423938,133.80803365423938,1116.3068509314685,167.00230072642688,107.2375,0.0,1.0,1.0,417.8,0.9,1.0,10.0
gemini-3.1-flash-lite,gemini,10,1,1,10,6.4,2.5,88.64845817964843,548.7879273758848,54.87879273758848,1029.1195269790303,90.78349392578124,6.0,1.6,0.6,1.0,110.9,0.4,6.0,60.0
gpt-5.4,openai,10,1,1,10,6.5,2.7,39.30803488715819,751.4247002690918,75.14247002690918,1592.3632848946709,132.9321608159668,26.53,0.0,1.0,1.0,607.6,0.5,5.0,50.0
gpt-5.4-nano,openai,10,1,1,10,5.6,1.9,129.78144360000002,507.0922322519291,50.709223225192915,1033.6039865994503,94.4712,11.786868000000002,0.0,1.0,1.0,457.7,0.3,7.0,70.0
