model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,9.5,7.5,474.23770864308545,1246.5997794571067,124.65997794571066,1299.1276035177095,164.97890965565728,62.4216,0.0,1.0,1.0,288.4,0.9,1.0,10.0
gemini-2.5-flash,gemini,10,1,1,10,8.6,5.1,454.80675841175827,1246.5126054900797,124.65126054900797,1796.6175514059378,177.04333628365347,77.71750659375,0.0,1.0,1.0,339.8,0.7,3.0,30.0
gemini-3.1-flash-lite,gemini,10,1,1,10,5.1,1.3,68.11715729455125,372.47158110224984,37.24715811022498,732.6418223684637,67.6673462005621,12.7,2.0,0.5,1.0,89.1,0.3,7.0,70.0
gpt-5.4,openai,10,1,1,10,8.5,3.4,116.65634264316024,1031.4130580239319,103.14130580239319,2666.8979620201576,167.57639757743976,33.55,0.0,1.0,1.0,661.6,0.7,3.0,30.0
gpt-5.4-nano,openai,10,1,1,10,6.5,0.9,99.39340257932813,582.1781777398611,58.21781777398611,903.5438533999511,98.15517263465202,21.579,0.5,1.0,0.8,429.0,0.3,7.0,70.0
