exp,meta_round_id,agent_id,backend,model,temperature,survival_days,death_day,death_count,mortality_rate,final_status,status_alive,final_hp,final_budget,total_bid,avg_bid,bid_variance,max_bid,min_bid,error_count,compile_success,runtime_success,strategy_complexity
exp_075,1,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,9.0,166.5,1015.5,101.55,513.1225,128.0,48.0,0,1.0,1.0,525.0
exp_075,1,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,129.0375,12.903749999999999,274.11931406249994,41.06249999999999,0.0,0,1.0,1.0,385.0
exp_075,1,Cindy,gemini,gemini-2.5-flash,0.6,4,5,1.0,100.0,dead,0.0,0.0,0.0,412.5,41.25,1701.5625,82.5,0.0,0,1.0,1.0,509.0
exp_075,1,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,10.0,154.0,999.0,99.9,704.24,132.5,32.0,0,1.0,1.0,189.0
exp_075,1,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,1015.9757575757575,741.0199080589173,74.10199080589173,101.72693906909119,89.60000000000001,55.99999999999999,0,1.0,1.0,95.0
exp_075,2,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,8.0,41.0,1137.0,113.7,2882.7644999999998,179.64999999999998,42.0,0,1.0,1.0,526.0
exp_075,2,Bob,openai,gpt-5.4-nano,0.6,5,6,1.0,100.0,dead,0.0,0.0,0.0,523.368,52.336800000000004,2170.8985515131253,128.478,0.0,0,1.0,1.0,432.0
exp_075,2,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,4.0,876.0,1556.518,155.6518,64.35302916000003,165.0,147.0,0,1.0,1.0,302.0
exp_075,2,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,6.0,220.73846874999995,1200.1946666666668,120.01946666666667,1391.3832285758208,164.35000000000002,40.0,0,1.0,1.0,167.0
exp_075,2,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,6.0,765.9259999999999,1293.067,129.3067,2156.86880781,175.64999999999998,0.0,0,1.0,1.0,200.0
exp_075,3,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,348.13,34.813,3075.886681,138.66,0.0,0,1.0,1.0,658.0
exp_075,3,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,9.0,121.62827250000001,1254.97848662338,125.49784866233799,1315.9836680858134,179.2268775,53.999999998380005,0,1.0,1.0,423.0
exp_075,3,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,689.8095214875,1548.6049727125,154.86049727125,989.3154678620717,212.78204351250002,106.875,0,1.0,1.0,268.0
exp_075,3,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,9.0,117.55834333333334,1112.012499999676,111.2012499999676,1925.7223610341875,168.6728,10.0,0,1.0,1.0,184.0
exp_075,3,Eric,deepseek,deepseek-v4-flash,0.6,9,10,1.0,100.0,dead,0.0,0.0,0.0,1190.0,119.0,0.0,119.0,119.0,0,1.0,1.0,219.0
exp_075,4,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,7.0,0.0,1167.5,116.75,2878.65712,196.8,18.0,0,1.0,1.0,585.0
exp_075,4,Bob,openai,gpt-5.4-nano,0.6,6,7,1.0,100.0,dead,0.0,0.0,0.0,575.244,57.5244,1453.94311824,85.5,0.0,0,1.0,1.0,573.0
exp_075,4,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,826.98,1563.24,156.324,596.5367040000001,204.3,120.0,0,1.0,1.0,338.0
exp_075,4,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_075,4,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,612.0,1378.22,137.822,244.291156,172.72,126.0,0,1.0,1.0,394.0
exp_075,5,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,8.0,56.79999999999998,1229.93,122.99300000000001,1790.734461,179.28,52.4,0,1.0,1.0,619.0
exp_075,5,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,284.1765,28.41765,1340.6248442024998,85.5,0.0,0,1.0,1.0,432.0
exp_075,5,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,567.2782,1555.7152,155.57152000000002,102.24902260959999,171.07999999999998,142.5,0,1.0,1.0,284.0
exp_075,5,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_075,5,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,3.0,741.2212,1451.884636,145.1884636,727.9447770757647,172.177836,70.0,0,1.0,1.0,208.0
exp_075,6,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,322.23,32.223,2333.7835609999997,150.23,0.0,0,1.0,1.0,658.0
exp_075,6,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,10.0,0.0,1427.0019822367249,142.7001982236725,3086.9499803624994,213.22494809756472,0.0,1,1.0,0.0,533.0
exp_075,6,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,671.9874480975648,1659.0876038048705,165.90876038048705,557.8915027225514,198.68880002597044,132.3,0,1.0,1.0,323.0
exp_075,6,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,324.57884453124996,32.457884453125,2731.939268881195,141.228094921875,0.0,0,1.0,1.0,169.0
exp_075,6,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,391.7959407293092,1649.7876038048705,164.97876038048705,591.0803866497704,198.68880002597044,126.0,0,1.0,1.0,225.0
exp_075,7,Alex,openai,gpt-5.4,0.6,7,8,1.0,100.0,dead,0.0,0.0,0.0,949.0967589078126,94.90967589078126,3587.710572800912,166.82586606406255,0.0,0,1.0,1.0,615.0
exp_075,7,Bob,openai,gpt-5.4-nano,0.6,5,6,1.0,100.0,dead,0.0,-1.0,0.0,644.2841394415625,64.42841394415625,3034.437729029021,135.78413944156247,0.0,0,1.0,1.0,541.0
exp_075,7,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,98.65866016011563,1667.8163398398842,166.78163398398843,1286.1108533306551,246.35928703956387,129.4125,0,1.0,1.0,252.0
exp_075,7,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,6.0,121.05535133136144,1281.6418311978052,128.16418311978052,3621.24712740883,209.22546699092513,0.0,0,1.0,1.0,168.0
exp_075,7,Eric,deepseek,deepseek-v4-flash,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,310.695078125,31.0695078125,2341.6293179126587,126.0,0.0,0,1.0,1.0,205.0
exp_075,8,Alex,openai,gpt-5.4,0.6,4,5,1.0,100.0,dead,0.0,0.0,0.0,518.0,51.8,3059.76,126.0,0.0,0,1.0,1.0,710.0
exp_075,8,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,9.0,115.34770204999995,1254.0959,125.40959000000001,1263.3154934497736,178.45044795000004,64.35000000000001,0,1.0,1.0,526.0
exp_075,8,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,572.4728520499999,1376.49590545,137.649590545,2253.0412255477936,181.45044795000004,1.0,0,1.0,1.0,487.0
exp_075,8,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,9.0,80.0,1145.801375,114.5801375,1421.86067615473,151.45185,40.0,0,1.0,1.0,156.0
exp_075,8,Eric,deepseek,deepseek-v4-flash,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,321.3744375,32.13744375,1827.2386045597266,119.0,0.0,0,1.0,1.0,315.0
exp_075,9,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,8.0,2.569999999999993,1054.43,105.44300000000001,3395.657441,197.0,33.6,0,1.0,1.0,709.0
exp_075,9,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,7.0,310.05,1255.05,125.505,638.095725,135.0,49.95,0,1.0,1.0,528.0
exp_075,9,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,465.57500000000005,1676.05,167.605,265.400475,195.0,150.0,0,1.0,1.0,347.0
exp_075,9,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,310.5375,31.05375,2531.668717265625,133.0875,0.0,0,1.0,1.0,155.0
exp_075,9,Eric,deepseek,deepseek-v4-flash,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,287.0,28.7,2082.01,126.0,0.0,1,1.0,0.0,316.0
exp_075,10,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,348.62,34.862,2030.414996,108.5,0.0,0,1.0,1.0,933.0
exp_075,10,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,3.0,226.29166666666669,1244.9583333333333,124.49583333333332,6177.023072916666,285.0,47.25,0,1.0,1.0,532.0
exp_075,10,Cindy,gemini,gemini-2.5-flash,0.6,8,9,1.0,100.0,dead,0.0,0.0,0.0,1507.5,150.75,2603.8125,172.5,0.0,0,1.0,1.0,281.0
exp_075,10,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,10.0,0.0,1271.0566666666666,127.10566666666666,2324.1493079236106,202.35,40.0,0,1.0,1.0,199.0
exp_075,10,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,0.0,1792.0,179.2,4161.76,280.0,112.0,0,1.0,1.0,357.0
