agent_id,model,backend,sample_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
Alex,gpt-5.4,openai,10,1,10,7.0,3.4,26.687,809.0436758907813,80.90436758907813,2554.849183280091,157.09458660640627,19.4,0.0,1.0,1.0,653.8,0.5,5.0,50.0
Bob,gpt-5.4-nano,openai,10,1,10,7.2,3.3,77.33176412166667,859.2194841635,85.92194841635,2075.53914968619,146.7226912989127,21.554999999838003,0.1,1.0,0.9,490.5,0.5,5.0,50.0
Cindy,gemini-2.5-flash,gemini,10,1,10,9.2,7.0,476.876168179518,1452.3528021807256,145.23528021807255,1042.0273280232673,182.96605785280343,92.90875,0.0,1.0,1.0,339.1,0.8,2.0,20.0
David,gemini-3.1-flash-lite,gemini,10,1,10,7.2,4.2,69.33521634146948,764.4823384062065,76.44823384062065,1665.2210687243999,130.28657119128002,16.2,0.8,0.8,1.0,138.7,0.6,4.0,40.0
Eric,deepseek-v4-flash,deepseek,10,1,10,7.8,4.2,352.6918898305067,1041.5048663488787,104.15048663488787,1423.454998907701,157.88366360259704,60.9,0.1,1.0,0.9,253.4,0.6,4.0,40.0
