model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,8.2,4.1,511.46042916666664,694.4778333333334,69.44778333333333,1085.4614531576042,116.92019583333334,37.291666666666664,0.0,1.0,1.0,221.5,0.6,4.0,40.0
gemini-2.5-flash,gemini,10,1,1,10,9.3,7.8,729.34731875,1111.5028937499144,111.15028937499144,486.3617114342919,138.9249999999595,86.8125,0.0,1.0,1.0,370.8,0.9,1.0,10.0
gemini-3.1-flash-lite,gemini,10,1,1,10,5.8,1.9,95.8857375,444.27200824739583,44.427200824739586,647.7387187426882,75.40387178906249,16.5,1.6,0.6,1.0,101.0,0.4,6.0,60.0
gpt-5.4,openai,10,1,1,10,9.3,7.7,88.270625,933.885030625,93.38850306249999,1300.8897397864016,140.487525,46.04,0.0,1.0,1.0,632.8,0.9,1.0,10.0
gpt-5.4-nano,openai,10,1,1,10,4.8,0.3,116.010000000684,387.329999999118,38.7329999999118,1186.8624456241878,88.692499999838,9.719999999928001,0.0,1.0,1.0,457.5,0.2,8.0,80.0
