exp,meta_round_id,agent_id,backend,model,temperature,survival_days,death_day,death_count,mortality_rate,final_status,status_alive,final_hp,final_budget,total_bid,avg_bid,bid_variance,max_bid,min_bid,error_count,compile_success,runtime_success,strategy_complexity
exp_078,1,Alex,openai,gpt-5.4,0.6,5,6,1.0,100.0,dead,0.0,-1.0,0.0,417.0,41.7,1250.01,75.0,0.0,0,1.0,1.0,522.0
exp_078,1,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,3.0,697.5,499.5,49.95,495.92249999999984,103.49999999999999,27.0,0,1.0,1.0,426.0
exp_078,1,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,980.4750000000001,995.725,99.5725,313.9440562500001,121.00000000000001,69.3,0,1.0,1.0,347.0
exp_078,1,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_078,1,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,772.0,986.0,98.6,270.04,122.0,70.0,0,1.0,1.0,241.0
exp_078,2,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,502.1,50.21,4223.116900000001,158.10000000000002,0.0,0,1.0,1.0,582.0
exp_078,2,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,8.0,90.0,1484.65,148.465,3770.549865,270.0,58.410000000000004,0,1.0,1.0,537.0
exp_078,2,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,523.9,1907.5,190.75,1901.2660199999998,275.0,132.0,0,1.0,1.0,283.0
exp_078,2,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_078,2,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,257.0,1829.0,182.9,2182.89,257.0,98.0,0,1.0,1.0,253.0
exp_078,3,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,10.0,142.5,1051.5,105.15,250.9025,131.5,68.0,0,1.0,1.0,581.0
exp_078,3,Bob,openai,gpt-5.4-nano,0.6,4,5,1.0,100.0,dead,0.0,0.0,0.0,346.5,34.65,1276.7220000000002,84.15,0.0,0,1.0,1.0,635.0
exp_078,3,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,972.5,1055.0,105.5,58.0,119.5,97.5,0,1.0,1.0,332.0
exp_078,3,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
