agent_id,model,backend,sample_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
Alex,gpt-5.4,openai,10,1,10,7.8,3.7,71.7679,838.057440949312,83.8057440949312,1702.5590590790343,136.12649654931198,30.873,0.0,1.0,1.0,596.6,0.6,4.0,40.0
Bob,gpt-5.4-nano,openai,10,1,10,4.0,-1.6,47.1612,395.7805815546875,39.57805815546875,1359.35261509995,90.4496329296875,0.3,0.4,1.0,0.9,405.2,0.1,9.0,90.0
Cindy,gemini-2.5-flash,gemini,10,1,10,9.9,8.3,649.0466133362972,1263.8763685331046,126.38763685331045,315.8796989521589,145.8664221143908,102.1665,0.0,1.0,1.0,348.3,0.9,1.0,10.0
David,gemini-3.1-flash-lite,gemini,10,1,10,6.6,3.7,104.61866569023914,542.5253672826295,54.25253672826297,518.1730217581993,79.96151471011095,26.7,1.6,0.6,1.0,106.0,0.5,5.0,50.0
Eric,deepseek-v4-flash,deepseek,10,1,10,7.9,4.5,523.461644784766,797.9137850819006,79.79137850819006,626.6959191981098,110.6606813767776,50.72666666666667,0.4,0.9,1.0,191.4,0.7,3.0,30.0
