exp,meta_round_id,agent_id,backend,model,temperature,survival_days,death_day,death_count,mortality_rate,final_status,status_alive,final_hp,final_budget,total_bid,avg_bid,bid_variance,max_bid,min_bid,error_count,compile_success,runtime_success,strategy_complexity
exp_033,1,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,9.0,220.0,1086.5,108.65,539.1025,137.0,58.0,0,1.0,1.0,392.0
exp_033,1,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,281.88,28.188,1228.965696,86.4,0.0,0,1.0,1.0,486.0
exp_033,1,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,789.0,1151.0,115.1,340.89,142.0,90.0,0,1.0,1.0,423.0
exp_033,1,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_033,1,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,7.0,970.0,612.5,61.25,581.4125,98.5,42.0,0,1.0,1.0,212.0
exp_033,2,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,9.0,70.0,1116.0,111.6,1929.14,169.5,46.0,0,1.0,1.0,549.0
exp_033,2,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,317.25,31.725,1558.247625,89.1,0.0,0,1.0,1.0,399.0
exp_033,2,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,565.0,1485.0,148.5,173.5,174.5,135.0,0,1.0,1.0,562.0
exp_033,2,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_033,2,Eric,deepseek,deepseek-v4-flash,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,322.0,32.2,2471.56,126.0,0.0,0,1.0,1.0,206.0
exp_033,3,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,7.0,211.0,1045.562,104.55619999999999,1370.5306859600003,159.5,36.4,0,1.0,1.0,674.0
exp_033,3,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,399.0
