exp,meta_round_id,agent_id,backend,model,temperature,survival_days,death_day,death_count,mortality_rate,final_status,status_alive,final_hp,final_budget,total_bid,avg_bid,bid_variance,max_bid,min_bid,error_count,compile_success,runtime_success,strategy_complexity
exp_048,1,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,222.0,22.2,763.56,66.0,0.0,0,1.0,1.0,544.0
exp_048,1,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,9.0,521.5500000000001,548.1,54.81,6.147900000000003,58.5,52.65,0,1.0,1.0,422.0
exp_048,1,Cindy,gemini,gemini-2.5-flash,0.6,4,5,1.0,100.0,dead,0.0,0.0,0.0,450.0,45.0,2025.0,90.0,0.0,0,1.0,1.0,147.0
exp_048,1,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_048,1,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,756.0,700.0,70.0,294.0,91.0,56.0,0,1.0,1.0,217.0
exp_048,2,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,8.0,56.5,1209.0,120.9,1881.29,166.5,55.0,0,1.0,1.0,527.0
exp_048,2,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,171.3213,17.13213,476.8828671321001,57.915000000000006,0.0,0,1.0,1.0,456.0
exp_048,2,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,560.0,1547.5,154.75,26.8125,162.5,150.0,0,1.0,1.0,421.0
exp_048,2,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_048,2,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,602.0,1267.0,126.7,357.21,133.0,70.0,0,1.0,1.0,281.0
exp_048,3,Alex,openai,gpt-5.4,0.6,9,10,1.0,100.0,dead,0.0,0.0,0.0,995.64563461875,99.564563461875,2349.192854289991,156.9400333166667,34.0,0,1.0,1.0,537.0
exp_048,3,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,3.0,508.98,1157.9639650992501,115.79639650992502,609.8821871951573,147.0,53.099999999999994,0,1.0,1.0,436.0
exp_048,3,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,693.0599666833333,1309.6359630041668,130.96359630041667,257.6097491977252,158.9400333166667,112.5,0,1.0,1.0,403.0
exp_048,3,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,3.0,393.4857716312499,1054.75568149375,105.475568149375,1920.9417353980707,157.5,0.0,0,1.0,1.0,175.0
exp_048,3,Eric,deepseek,deepseek-v4-flash,0.6,4,5,1.0,100.0,dead,0.0,0.0,0.0,451.25,45.125,2301.290625,126.0,0.0,0,1.0,1.0,248.0
exp_048,4,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,3.0,282.0,1114.08,111.40799999999999,1109.547036,153.0,59.5,0,1.0,1.0,527.0
exp_048,4,Bob,openai,gpt-5.4-nano,0.6,5,6,1.0,100.0,dead,0.0,0.0,0.0,430.2,43.019999999999996,1301.3136,81.0,0.0,0,1.0,1.0,526.0
exp_048,4,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,687.0,1338.0,133.8,166.76,155.0,120.0,0,1.0,1.0,440.0
exp_048,4,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_048,4,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,4.0,1026.25,958.718,95.8718,2064.00870596,145.35,1.0,0,1.0,1.0,314.0
