model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,5.3,0.8,73.035,611.4970000000001,61.14970000000001,1963.2303304749998,133.845,14.139999999999997,0.4,1.0,0.9,266.0,0.2,8.0,80.0
gemini-2.5-flash,gemini,10,1,1,10,10.0,9.7,445.52131499999996,1441.48425016,144.148425016,455.6588922543776,170.92539376,115.81500000000001,0.0,1.0,1.0,342.9,1.0,0.0,0.0
gemini-3.1-flash-lite,gemini,10,1,1,10,7.6,3.3,59.088322276472,640.102289453528,64.0102289453528,1000.1410653094196,110.584341849,25.7,0.8,0.8,1.0,141.0,0.5,5.0,50.0
gpt-5.4,openai,10,1,1,10,6.5,1.3,55.108000000000004,796.6191172,79.66191172,2256.993020167696,147.269,16.44,0.0,1.0,1.0,645.7,0.4,6.0,60.0
gpt-5.4-nano,openai,10,1,1,10,6.2,1.4,98.05094124,653.49214453784,65.349214453784,1608.2641366446887,110.25553,15.45435,0.1,1.0,0.9,437.2,0.3,7.0,70.0
