model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,8.5,5.6,428.68425623321593,1033.4662394667841,103.34662394667839,4029.400694430955,204.343247339744,37.019999999999996,0.1,1.0,0.9,221.1,0.7,3.0,30.0
gemini-2.5-flash,gemini,10,1,1,10,9.5,7.3,589.9451800833333,1375.3495228833333,137.53495228833333,2929.7635273491496,221.2624762136,101.5,0.0,1.0,1.0,353.8,0.9,1.0,10.0
gemini-3.1-flash-lite,gemini,10,1,1,10,7.2,2.2,131.3582058185893,707.243070763355,70.7243070763355,2192.0972909880975,141.807520639744,16.10289425,1.2,0.7,1.0,117.0,0.6,4.0,40.0
gpt-5.4,openai,10,1,1,10,8.5,4.5,65.05075000000001,1003.1078640948501,100.310786409485,2650.3774870238512,172.1998407136,38.1848,0.0,1.0,1.0,631.5,0.7,3.0,30.0
gpt-5.4-nano,openai,10,1,1,10,6.2,2.2,67.34486551070452,631.3143974732811,63.131439747328116,2333.2328077346315,126.3295182048336,9.5625,0.5,1.0,0.8,504.4,0.4,6.0,60.0
