agent_id,model,backend,sample_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
Alex,gpt-5.4,openai,10,1,10,7.5,3.6,68.72055000160799,807.7482070796017,80.77482070796017,2052.003697893575,131.804899999464,30.28,0.0,1.0,1.0,599.1,0.6,4.0,40.0
Bob,gpt-5.4-nano,openai,10,1,10,5.5,-0.3,0.0,512.8019343229075,51.28019343229075,1303.3263136672508,97.475714249464,10.65,0.4,1.0,0.9,409.1,0.1,9.0,90.0
Cindy,gemini-2.5-flash,gemini,10,1,10,9.3,8.0,575.2443539177386,1190.3256763921424,119.03256763921425,496.0415704240918,141.3805684,85.15,0.4,1.0,0.9,368.2,0.9,1.0,10.0
David,gemini-3.1-flash-lite,gemini,10,1,10,5.1,0.5,38.03580933557059,339.2113569135768,33.921135691357684,329.3757580667499,55.10128388837326,19.0,2.0,0.5,1.0,81.6,0.2,8.0,80.0
Eric,deepseek-v4-flash,deepseek,10,1,10,7.9,5.3,365.4391864583333,823.5166802083334,82.35166802083333,959.3920516952192,113.1994140625,35.7,0.4,1.0,0.9,208.4,0.6,4.0,40.0
