model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,8.6,5.7,394.882521446136,1095.525017053864,109.5525017053864,1335.3937720638146,151.90202200000002,49.9976,0.4,0.9,1.0,221.1,0.7,3.0,30.0
gemini-2.5-flash,gemini,10,1,1,10,8.3,6.0,337.4714417,1241.7006783000002,124.17006783,1712.1804953039948,170.045022,70.5,0.0,1.0,1.0,355.2,0.7,3.0,30.0
gemini-3.1-flash-lite,gemini,10,1,1,10,4.5,-0.5,12.95,371.7991930833333,37.17991930833333,1369.513347581735,80.25146583333333,4.8,1.6,0.6,1.0,104.3,0.1,9.0,90.0
gpt-5.4,openai,10,1,1,10,8.1,3.8,65.51441189504001,851.8507761049599,85.185077610496,1592.256304311556,141.2382508655,36.544688,0.0,1.0,1.0,611.7,0.6,4.0,40.0
gpt-5.4-nano,openai,10,1,1,10,5.5,-0.5,13.226887447576583,494.5925661000234,49.45925661000234,1800.5267240410572,107.07304249322655,4.414499999999999,0.4,1.0,0.9,449.6,0.1,9.0,90.0
