model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,9.6,6.2,665.01999248,997.13000752,99.713000752,1252.4952457030897,138.65248,48.4,0.0,1.0,1.0,267.2,0.9,1.0,10.0
gemini-2.5-flash,gemini,10,1,1,10,8.0,6.0,362.7483391525876,1063.4710025512763,106.34710025512763,1173.9139534779642,159.16658287156199,76.95,0.0,1.0,1.0,352.3,0.7,3.0,30.0
gemini-3.1-flash-lite,gemini,10,1,1,10,7.0,4.0,120.06073333333333,569.2999169153275,56.929991691532734,927.6415831811279,100.14429739375001,11.7,0.8,0.8,1.0,135.8,0.5,5.0,50.0
gpt-5.4,openai,10,1,1,10,6.5,2.6,60.958000000000006,654.0242000000001,65.40241999999999,1577.949994116,122.4392,28.151999999999997,0.4,1.0,0.9,631.5,0.5,5.0,50.0
gpt-5.4-nano,openai,10,1,1,10,5.5,0.9,3.55,575.7393450408229,57.57393450408229,1568.0392334368821,107.46581776756,8.3172,0.0,1.0,1.0,425.8,0.2,8.0,80.0
