model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,7.5,4.1,351.29425000000003,799.27255,79.927255,1276.80197805225,121.44475,29.535000000000004,0.4,0.9,1.0,211.4,0.5,5.0,50.0
gemini-2.5-flash,gemini,10,1,1,10,9.2,6.2,690.0549350387499,1099.52815447375,109.952815447375,1043.6150759384202,142.72939121125,62.9128421875,0.0,1.0,1.0,366.7,0.8,2.0,20.0
gemini-3.1-flash-lite,gemini,10,1,1,10,6.1,2.3,106.6702921198854,500.60203558297917,50.06020355829792,804.4770793661934,78.36441468402083,8.0,1.6,0.6,1.0,101.3,0.4,6.0,60.0
gpt-5.4,openai,10,1,1,10,8.7,5.8,132.43285425,937.2790048333334,93.72790048333334,1114.2180918007232,135.285,41.75,0.0,1.0,1.0,605.1,0.8,2.0,20.0
gpt-5.4-nano,openai,10,1,1,10,7.0,2.5,252.92960625,586.6842828258834,58.66842828258833,1054.8160282870006,97.36671987133789,17.611905454545457,0.4,1.0,0.9,466.7,0.5,5.0,50.0
