exp,meta_round_id,agent_id,backend,model,temperature,survival_days,death_day,death_count,mortality_rate,final_status,status_alive,final_hp,final_budget,total_bid,avg_bid,bid_variance,max_bid,min_bid,error_count,compile_success,runtime_success,strategy_complexity
exp_012,1,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,10.0,160.9,857.18,85.71799999999999,998.180916,136.0,50.4,0,1.0,1.0,662.0
exp_012,1,Bob,openai,gpt-5.4-nano,0.6,5,6,1.0,100.0,dead,0.0,-1.0,0.0,261.0,26.1,683.64,76.5,0.0,0,1.0,1.0,351.0
exp_012,1,Cindy,gemini,gemini-2.5-flash,0.6,7,8,1.0,100.0,dead,0.0,0.0,0.0,572.5,57.25,1360.6125,127.5,0.0,0,1.0,1.0,211.0
exp_012,1,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_012,1,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,810.7,958.3,95.83,923.3401,137.0,56.0,0,1.0,1.0,220.0
exp_012,2,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,262.6,26.26,1078.8884,73.0,0.0,0,1.0,1.0,782.0
exp_012,2,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,3.0,623.7,714.6,71.46000000000001,43.12439999999992,79.19999999999999,58.500000000000014,0,1.0,1.0,390.0
exp_012,2,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,630.0,960.0,96.0,54.0,105.0,90.0,0,1.0,1.0,410.0
exp_012,2,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_012,2,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,6.0,975.0999999999999,814.8,81.47999999999999,965.2215999999997,151.2,47.6,0,1.0,1.0,285.0
exp_012,3,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,10.0,63.0,966.5,96.65,357.2525,126.5,70.0,0,1.0,1.0,709.0
exp_012,3,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,6.0,594.0,742.5,74.25,82.0125,85.5,58.5,0,1.0,1.0,524.0
exp_012,3,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,7.0,1050.0,908.75,90.875,458.090625,125.0,67.5,0,1.0,1.0,432.0
exp_012,3,David,gemini,gemini-3.1-flash-lite,0.6,5,6,1.0,100.0,dead,0.0,0.0,0.0,358.76666666666665,35.876666666666665,1072.8727020833335,86.16666666666667,0.0,0,1.0,1.0,193.0
exp_012,3,Eric,deepseek,deepseek-v4-flash,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_012,4,Alex,openai,gpt-5.4,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,379.0,37.9,2262.54,115.5,0.0,0,1.0,1.0,515.0
exp_012,4,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,223.99556249999998,22.399556249999996,1207.7083483277818,88.97166666666666,0.0,1,1.0,0.0,495.0
exp_012,4,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,0.0,1716.0,171.6,36849.03862500001,746.325,90.0,0,1.0,1.0,307.0
exp_012,4,David,gemini,gemini-3.1-flash-lite,0.6,10,,0.0,0.0,alive,1.0,6.0,480.42591484375004,730.1882518229168,73.01882518229168,1121.8123541979419,119.17500000000001,1.0,0,1.0,1.0,188.0
exp_012,4,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,6.0,1022.0,678.5,67.85,1201.3025,126.0,1.0,0,1.0,1.0,217.0
