agent_id,model,backend,sample_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
Alex,gpt-5.4,openai,10,1,10,7.2,2.9,57.0649999999055,737.5918500000945,73.75918500000945,1995.8432357255078,135.0705000000315,30.04,0.0,1.0,1.0,593.5,0.5,5.0,50.0
Bob,gpt-5.4-nano,openai,10,1,10,4.9,-0.9,62.234999999932505,415.3015000001683,41.53015000001683,952.6194668894029,82.7451200000315,10.709999999999999,0.5,1.0,0.8,457.1,0.1,9.0,90.0
Cindy,gemini-2.5-flash,gemini,10,1,10,9.0,8.0,254.8315303,1262.6774997000944,126.26774997000946,1253.1420935435076,167.8649997000315,98.85,0.0,1.0,1.0,358.0,0.8,2.0,20.0
David,gemini-3.1-flash-lite,gemini,10,1,10,6.9,4.0,133.340788,608.913524,60.8913524,1712.794478884593,123.052082,9.8,0.4,0.9,1.0,154.1,0.5,5.0,50.0
Eric,deepseek-v4-flash,deepseek,10,1,10,5.6,1.6,176.5,636.9000000000315,63.690000000003145,1568.8394650002756,109.6900000000315,25.35,0.4,0.9,1.0,216.3,0.3,7.0,70.0
