exp,meta_round_id,agent_id,backend,model,temperature,survival_days,death_day,death_count,mortality_rate,final_status,status_alive,final_hp,final_budget,total_bid,avg_bid,bid_variance,max_bid,min_bid,error_count,compile_success,runtime_success,strategy_complexity
exp_076,1,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,8.0,202.6,1120.25,112.025,486.914125,135.35,50.4,0,1.0,1.0,599.0
exp_076,1,Bob,openai,gpt-5.4-nano,0.6,8,9,1.0,100.0,dead,0.0,0.0,0.0,778.975,77.89750000000001,1465.18705625,118.5,0.0,0,1.0,1.0,425.0
exp_076,1,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,8.0,1026.95,1168.8,116.88,60.3951,127.0,105.0,0,1.0,1.0,431.0
exp_076,1,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_076,1,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,1022.0,630.0,63.0,0.0,63.0,63.0,0,1.0,1.0,112.0
exp_076,2,Alex,openai,gpt-5.4,0.6,5,6,1.0,100.0,dead,0.0,-1.0,0.0,473.5,47.35,1763.6525,94.5,0.0,0,1.0,1.0,454.0
exp_076,2,Bob,openai,gpt-5.4-nano,0.6,10,,0.0,0.0,alive,1.0,9.0,254.19812120625016,1245.5395518562498,124.55395518562497,3323.105601681672,198.86835129374992,0.0,1,1.0,0.0,402.0
exp_076,2,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,235.93210745625015,1517.5293925437497,151.75293925437498,1279.8464079255002,203.86835129374992,90.0,0,1.0,1.0,485.0
exp_076,2,David,gemini,gemini-3.1-flash-lite,0.6,4,5,1.0,100.0,dead,0.0,0.0,0.0,325.0,32.5,1056.25,65.0,0.0,0,1.0,1.0,77.0
exp_076,2,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,2.0,909.02718625,1282.572490021875,128.2572490021875,3268.5781166967263,188.05718252187495,1.0,0,1.0,1.0,263.0
exp_076,3,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,8.0,147.75,1057.07,105.707,1792.064101,157.0,30.0,0,1.0,1.0,609.0
exp_076,3,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,297.51609375,29.751609374999997,1445.2830079299315,91.72265625,0.0,0,1.0,1.0,422.0
exp_076,3,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,5.0,929.5,1383.0,138.3,382.36,180.0,112.5,0,1.0,1.0,259.0
exp_076,3,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_076,3,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,9.0,633.0,1314.75,131.475,584.905625,159.0,70.0,0,1.0,1.0,253.0
exp_076,4,Alex,openai,gpt-5.4,0.6,10,,0.0,0.0,alive,1.0,9.0,158.0,804.0,80.4,2188.84,143.0,12.0,0,1.0,1.0,577.0
exp_076,4,Bob,openai,gpt-5.4-nano,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,278.549999996535,27.8549999996535,1331.3342249592624,89.99999999676001,0.0,0,1.0,1.0,530.0
exp_076,4,Cindy,gemini,gemini-2.5-flash,0.6,7,8,1.0,100.0,dead,0.0,0.0,0.0,1038.0,103.8,2742.31,142.5,0.0,0,1.0,1.0,321.0
exp_076,4,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_076,4,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,444.0,1180.0,118.0,425.0,148.0,70.0,0,1.0,1.0,304.0
exp_076,5,Alex,openai,gpt-5.4,0.6,7,8,1.0,100.0,dead,0.0,0.0,0.0,850.3,85.03,4443.4661,169.0,0.0,0,1.0,1.0,689.0
exp_076,5,Bob,openai,gpt-5.4-nano,0.6,5,6,1.0,100.0,dead,0.0,-1.0,0.0,387.18,38.718,1185.940116,82.8,0.0,0,1.0,1.0,426.0
exp_076,5,Cindy,gemini,gemini-2.5-flash,0.6,10,,0.0,0.0,alive,1.0,10.0,314.0,1585.0,158.5,650.05,202.0,129.0,0,1.0,1.0,508.0
exp_076,5,David,gemini,gemini-3.1-flash-lite,0.6,3,4,1.0,100.0,dead,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0
exp_076,5,Eric,deepseek,deepseek-v4-flash,0.6,10,,0.0,0.0,alive,1.0,6.0,847.0,963.0,96.3,2266.41,171.0,0.0,0,1.0,1.0,276.0
