model,backend,sample_count,agent_count,exp_count,meta_round_record_count,avg_survival_days,avg_final_hp,avg_final_budget,avg_total_bid,avg_daily_bid,avg_bid_variance,avg_max_bid,avg_min_bid,avg_error_count,avg_compile_success,avg_runtime_success,avg_strategy_complexity,avg_status_alive,total_death_count,mortality_rate
deepseek-v4-flash,deepseek,10,1,1,10,7.8,5.0,383.796,910.85,91.08500000000001,1573.7966259999998,130.7,40.42,0.0,1.0,1.0,279.9,0.6,4.0,40.0
gemini-2.5-flash,gemini,10,1,1,10,10.0,7.9,708.8749101845,1450.41338962544,145.041338962544,434.4683133444285,175.0636885655,118.60125000000001,0.0,1.0,1.0,352.6,1.0,0.0,0.0
gemini-3.1-flash-lite,gemini,10,1,1,10,6.1,1.4,41.32375,583.0096166666666,58.30096166666667,1214.496683343633,95.91773125,8.1,1.2,0.7,1.0,121.2,0.3,7.0,70.0
gpt-5.4,openai,10,1,1,10,9.1,5.1,99.03966,1068.5631600000002,106.85631600000002,1993.5544758437402,162.53459,35.522000000000006,0.0,1.0,1.0,600.8,0.8,2.0,20.0
gpt-5.4-nano,openai,10,1,1,10,5.4,0.7,97.61525549699999,563.7653069322994,56.37653069322994,1658.0674648430145,118.52892181294001,12.50015625,0.7,1.0,0.6,489.2,0.3,7.0,70.0
